Time(s),Lick,ArtSal,Chocolate,Quinine,NaCl,Sucrose,Peanut,Acid
226.9496,1,0,0,0,0,0,1,0
226.96,0,0,0,0,0,0,0,0
227.1016,1,0,0,0,0,0,1,0
227.112,0,0,0,0,0,0,0,0
227.2566,1,0,0,0,0,0,1,0
227.267,0,0,0,0,0,0,0,0
227.4088,1,0,0,0,0,0,1,0
227.419,0,0,0,0,0,0,0,0
227.5658,1,0,0,0,0,0,1,0
227.576,0,0,0,0,0,0,0,0
227.7278,1,0,0,0,0,0,1,0
227.738,0,0,0,0,0,0,0,0
227.8938,1,0,0,0,0,0,1,0
227.904,0,0,0,0,0,0,0,0
228.0558,1,0,0,0,0,0,1,0
228.066,0,0,0,0,0,0,0,0
228.2218,1,0,0,0,0,0,0,0
228.232,0,0,0,0,0,0,0,0
228.3848,1,0,0,0,0,0,0,0
228.395,0,0,0,0,0,0,0,0
228.5468,1,0,0,0,0,0,0,0
228.557,0,0,0,0,0,0,0,0
228.7108,1,0,0,0,0,0,0,0
228.721,0,0,0,0,0,0,0,0
228.8728,1,0,0,0,0,0,0,0
228.883,0,0,0,0,0,0,0,0
229.0338,1,1,0,0,0,0,0,0
229.044,0,0,0,0,0,0,0,0
229.2038,1,0,0,0,0,0,0,0
229.214,0,0,0,0,0,0,0,0
229.3548,1,0,0,0,0,0,0,0
229.365,0,0,0,0,0,0,0,0
229.5598,1,0,0,0,0,0,0,0
229.57,0,0,0,0,0,0,0,0
229.7008,1,1,0,0,0,0,0,0
229.711,0,0,0,0,0,0,0,0
229.8648,1,0,0,0,0,0,0,0
229.875,0,0,0,0,0,0,0,0
230.0378,1,0,0,0,0,0,0,0
230.048,0,0,0,0,0,0,0,0
230.1978,1,0,0,0,0,0,0,0
230.208,0,0,0,0,0,0,0,0
230.3478,1,0,0,0,0,0,0,0
230.358,0,0,0,0,0,0,0,0
230.5588,1,1,0,0,0,0,0,0
230.569,0,0,0,0,0,0,0,0
230.6988,1,0,0,0,0,0,0,0
230.709,0,0,0,0,0,0,0,0
230.8608,1,0,0,0,0,0,0,0
230.871,0,0,0,0,0,0,0,0
231.0538,1,0,0,0,0,0,0,0
231.064,0,0,0,0,0,0,0,0
231.2148,1,1,0,0,0,0,0,0
231.225,0,0,0,0,0,0,0,0
231.3818,1,0,0,0,0,0,0,0
231.392,0,0,0,0,0,0,0,0
231.5568,1,0,0,0,0,0,0,0
231.567,0,0,0,0,0,0,0,0
231.7128,1,0,0,0,0,0,0,0
231.723,0,0,0,0,0,0,0,0
231.8658,1,0,0,0,0,0,0,0
231.876,0,0,0,0,0,0,0,0
232.0448,1,1,0,0,0,0,0,0
232.055,0,0,0,0,0,0,0,0
232.1948,1,0,0,0,0,0,0,0
232.205,0,0,0,0,0,0,0,0
232.3518,1,0,0,0,0,0,0,0
232.362,0,0,0,0,0,0,0,0
232.5258,1,0,0,0,0,0,0,0
232.536,0,0,0,0,0,0,0,0
232.6818,1,1,0,0,0,0,0,0
232.692,0,0,0,0,0,0,0,0
232.8418,1,0,0,0,0,0,0,0
232.852,0,0,0,0,0,0,0,0
233.0208,1,0,0,0,0,0,0,0
233.031,0,0,0,0,0,0,0,0
233.1698,1,0,0,0,0,0,0,0
233.18,0,0,0,0,0,0,0,0
233.3358,1,1,0,0,0,0,0,0
233.346,0,0,0,0,0,0,0,0
233.5278,1,0,0,0,0,0,0,0
233.538,0,0,0,0,0,0,0,0
233.6708,1,0,0,0,0,0,0,0
233.681,0,0,0,0,0,0,0,0
233.8268,1,0,0,0,0,0,0,0
233.837,0,0,0,0,0,0,0,0
234.0228,1,0,0,0,0,0,0,0
234.033,0,0,0,0,0,0,0,0
234.1658,1,1,0,0,0,0,0,0
234.176,0,0,0,0,0,0,0,0
234.3388,1,0,0,0,0,0,0,0
234.349,0,0,0,0,0,0,0,0
234.5378,1,0,0,0,0,0,0,0
234.548,0,0,0,0,0,0,0,0
234.6668,1,0,0,0,0,0,0,0
234.677,0,0,0,0,0,0,0,0
234.8308,1,0,0,0,0,0,0,0
234.841,0,0,0,0,0,0,0,0
235.0028,1,1,0,0,0,0,0,0
235.013,0,0,0,0,0,0,0,0
235.1728,1,0,0,0,0,0,0,0
235.183,0,0,0,0,0,0,0,0
235.3408,1,0,0,0,0,0,0,0
235.351,0,0,0,0,0,0,0,0
235.5238,1,0,0,0,0,0,0,0
235.534,0,0,0,0,0,0,0,0
235.6958,1,0,0,0,0,0,0,0
235.706,0,0,0,0,0,0,0,0
235.8548,1,1,0,0,0,0,0,0
235.865,0,0,0,0,0,0,0,0
236.0548,1,0,0,0,0,0,0,0
236.065,0,0,0,0,0,0,0,0
236.2238,1,0,0,0,0,0,0,0
236.234,0,0,0,0,0,0,0,0
236.3908,1,0,0,0,0,0,0,0
236.401,0,0,0,0,0,0,0,0
236.5638,1,0,0,0,0,0,0,0
236.574,0,0,0,0,0,0,0,0
236.753,1,0,0,0,0,0,1,0
236.763,0,0,0,0,0,0,0,0
237.791,1,0,0,0,0,0,1,0
237.801,0,0,0,0,0,0,0,0
237.955,1,0,0,0,0,0,1,0
237.965,0,0,0,0,0,0,0,0
238.112,1,0,0,0,0,0,1,0
238.122,0,0,0,0,0,0,0,0
238.265,1,0,0,0,0,0,1,0
238.275,0,0,0,0,0,0,0,0
238.428,1,0,0,0,0,0,1,0
238.438,0,0,0,0,0,0,0,0
238.596,1,0,0,0,0,0,1,0
238.606,0,0,0,0,0,0,0,0
238.777,1,0,0,0,0,0,1,0
238.787,0,0,0,0,0,0,0,0
238.932,1,0,0,0,0,0,1,0
238.942,0,0,0,0,0,0,0,0
239.091,1,0,0,0,0,0,1,0
239.101,0,0,0,0,0,0,0,0
239.248,1,0,0,0,0,0,0,0
239.258,0,0,0,0,0,0,0,0
239.451,1,0,0,0,0,0,0,0
239.461,0,0,0,0,0,0,0,0
239.612,1,0,0,0,0,0,0,0
239.622,0,0,0,0,0,0,0,0
239.768,1,0,0,0,0,0,0,0
239.778,0,0,0,0,0,0,0,0
239.959,1,1,0,0,0,0,0,0
239.969,0,0,0,0,0,0,0,0
240.102,1,0,0,0,0,0,0,0
240.112,0,0,0,0,0,0,0,0
240.257,1,0,0,0,0,0,0,0
240.267,0,0,0,0,0,0,0,0
240.433,1,0,0,0,0,0,0,0
240.443,0,0,0,0,0,0,0,0
240.584,1,1,0,0,0,0,0,0
240.594,0,0,0,0,0,0,0,0
240.758,1,0,0,0,0,0,0,0
240.768,0,0,0,0,0,0,0,0
240.92,1,0,0,0,0,0,0,0
240.93,0,0,0,0,0,0,0,0
241.077,1,0,0,0,0,0,0,0
241.087,0,0,0,0,0,0,0,0
241.257,1,1,0,0,0,0,0,0
241.267,0,0,0,0,0,0,0,0
241.413,1,0,0,0,0,0,0,0
241.423,0,0,0,0,0,0,0,0
241.563,1,0,0,0,0,0,0,0
241.573,0,0,0,0,0,0,0,0
241.731,1,0,0,0,0,0,0,0
241.741,0,0,0,0,0,0,0,0
241.904,1,0,0,0,0,0,0,0
241.914,0,0,0,0,0,0,0,0
242.066,1,1,0,0,0,0,0,0
242.076,0,0,0,0,0,0,0,0
242.239,1,0,0,0,0,0,0,0
242.249,0,0,0,0,0,0,0,0
242.439,1,0,0,0,0,0,0,0
242.449,0,0,0,0,0,0,0,0
242.586,1,0,0,0,0,0,0,0
242.596,0,0,0,0,0,0,0,0
242.752,1,0,0,0,0,0,0,0
242.762,0,0,0,0,0,0,0,0
242.922,1,0,0,0,0,0,0,0
242.932,0,0,0,0,0,0,0,0
243.101,1,1,0,0,0,0,0,0
243.111,0,0,0,0,0,0,0,0
243.289,1,0,0,0,0,0,0,0
243.299,0,0,0,0,0,0,0,0
243.451,1,0,0,0,0,0,0,0
243.461,0,0,0,0,0,0,0,0
243.603,1,0,0,0,0,0,0,0
243.613,0,0,0,0,0,0,0,0
243.773,1,0,0,0,0,0,0,0
243.783,0,0,0,0,0,0,0,0
243.945,1,0,0,0,0,0,0,0
243.955,0,0,0,0,0,0,0,0
244.133,1,1,0,0,0,0,0,0
244.143,0,0,0,0,0,0,0,0
244.33,1,0,0,0,0,0,0,0
244.34,0,0,0,0,0,0,0,0
244.509,1,0,0,0,0,0,0,0
244.519,0,0,0,0,0,0,0,0
244.682,1,0,0,0,0,0,0,0
244.692,0,0,0,0,0,0,0,0
246.799,1,1,0,0,0,0,0,0
246.809,0,0,0,0,0,0,0,0
246.963,1,0,0,0,0,0,0,0
246.973,0,0,0,0,0,0,0,0
247.115,1,0,0,0,0,0,0,0
247.125,0,0,0,0,0,0,0,0
247.2722,1,0,0,0,0,0,0,0
247.282,0,0,0,0,0,0,0,0
247.4302,1,0,0,0,0,0,0,0
247.44,0,0,0,0,0,0,0,0
247.593,1,1,0,0,0,0,0,0
247.603,0,0,0,0,0,0,0,0
247.7612,1,0,0,0,0,0,0,0
247.771,0,0,0,0,0,0,0,0
247.942,1,0,0,0,0,0,0,0
247.952,0,0,0,0,0,0,0,0
248.1042,1,0,0,0,0,0,0,0
248.114,0,0,0,0,0,0,0,0
248.2672,1,1,0,0,0,0,0,0
248.277,0,0,0,0,0,0,0,0
248.4392,1,0,0,0,0,0,0,0
248.449,0,0,0,0,0,0,0,0
248.6282,1,0,0,0,0,0,0,0
248.638,0,0,0,0,0,0,0,0
248.8072,1,0,0,0,0,0,0,0
248.817,0,0,0,0,0,0,0,0
292.145,1,0,0,0,0,0,0,0
292.155,0,0,0,0,0,0,0,0
292.258,1,1,0,0,0,0,0,0
292.268,0,0,0,0,0,0,0,0
292.387,1,0,0,0,0,0,0,0
292.397,0,0,0,0,0,0,0,0
292.513,1,0,0,0,0,0,0,0
292.523,0,0,0,0,0,0,0,0
292.652,1,0,0,0,0,0,0,0
292.662,0,0,0,0,0,0,0,0
292.799,1,0,0,0,0,0,0,0
292.809,0,0,0,0,0,0,0,0
292.94,1,0,0,1,0,0,0,0
292.95,0,0,0,0,0,0,0,0
293.09,1,0,0,1,0,0,0,0
293.1,0,0,0,0,0,0,0,0
293.238,1,0,0,1,0,0,0,0
293.248,0,0,0,0,0,0,0,0
293.391,1,0,0,1,0,0,0,0
293.401,0,0,0,0,0,0,0,0
293.571,1,0,0,1,0,0,0,0
293.581,0,0,0,0,0,0,0,0
293.699,1,0,0,1,0,0,0,0
293.709,0,0,0,0,0,0,0,0
293.878,1,0,0,1,0,0,0,0
293.888,0,0,0,0,0,0,0,0
294.029,1,0,0,1,0,0,0,0
294.039,0,0,0,0,0,0,0,0
294.189,1,0,0,1,0,0,0,0
294.199,0,0,0,0,0,0,0,0
294.355,1,0,0,1,0,0,0,0
294.365,0,0,0,0,0,0,0,0
294.521,1,0,0,0,0,0,0,0
294.531,0,0,0,0,0,0,0,0
294.69,1,0,0,0,0,0,0,0
294.7,0,0,0,0,0,0,0,0
294.854,1,0,0,0,0,0,0,0
294.864,0,0,0,0,0,0,0,0
295.016,1,0,0,0,0,0,0,0
295.026,0,0,0,0,0,0,0,0
295.183,1,1,0,0,0,0,0,0
295.193,0,0,0,0,0,0,0,0
295.358,1,0,0,0,0,0,0,0
295.368,0,0,0,0,0,0,0,0
295.523,1,0,0,0,0,0,0,0
295.533,0,0,0,0,0,0,0,0
295.698,1,0,0,0,0,0,0,0
295.708,0,0,0,0,0,0,0,0
295.838,1,1,0,0,0,0,0,0
295.848,0,0,0,0,0,0,0,0
296.034,1,0,0,0,0,0,0,0
296.044,0,0,0,0,0,0,0,0
296.194,1,0,0,0,0,0,0,0
296.204,0,0,0,0,0,0,0,0
296.328,1,0,0,0,0,0,0,0
296.338,0,0,0,0,0,0,0,0
296.493,1,0,0,0,0,0,0,0
296.503,0,0,0,0,0,0,0,0
296.64,1,1,0,0,0,0,0,0
296.65,0,0,0,0,0,0,0,0
296.814,1,0,0,0,0,0,0,0
296.824,0,0,0,0,0,0,0,0
296.984,1,0,0,0,0,0,0,0
296.994,0,0,0,0,0,0,0,0
297.172,1,0,0,0,0,0,0,0
297.182,0,0,0,0,0,0,0,0
297.311,1,1,0,0,0,0,0,0
297.321,0,0,0,0,0,0,0,0
297.492,1,0,0,0,0,0,0,0
297.502,0,0,0,0,0,0,0,0
297.693,1,0,0,0,0,0,0,0
297.703,0,0,0,0,0,0,0,0
297.806,1,0,0,0,0,0,0,0
297.816,0,0,0,0,0,0,0,0
297.985,1,1,0,0,0,0,0,0
297.995,0,0,0,0,0,0,0,0
298.139,1,0,0,0,0,0,0,0
298.149,0,0,0,0,0,0,0,0
298.327,1,0,0,0,0,0,0,0
298.337,0,0,0,0,0,0,0,0
298.472,1,0,0,0,0,0,0,0
298.482,0,0,0,0,0,0,0,0
298.638,1,0,0,0,0,0,0,0
298.648,0,0,0,0,0,0,0,0
298.805,1,1,0,0,0,0,0,0
298.815,0,0,0,0,0,0,0,0
298.968,1,0,0,0,0,0,0,0
298.978,0,0,0,0,0,0,0,0
299.139,1,0,0,0,0,0,0,0
299.149,0,0,0,0,0,0,0,0
299.334,1,0,0,0,0,0,0,0
299.344,0,0,0,0,0,0,0,0
299.4852,1,1,0,0,0,0,0,0
299.495,0,0,0,0,0,0,0,0
299.6432,1,0,0,0,0,0,0,0
299.653,0,0,0,0,0,0,0,0
299.8012,1,0,0,0,0,0,0,0
299.811,0,0,0,0,0,0,0,0
299.9692,1,0,0,0,0,0,0,0
299.979,0,0,0,0,0,0,0,0
300.136,1,0,0,0,0,0,0,0
300.146,0,0,0,0,0,0,0,0
300.3182,1,0,0,0,0,0,0,0
300.328,0,0,0,0,0,0,0,0
300.4892,1,1,0,0,0,0,0,0
300.499,0,0,0,0,0,0,0,0
300.6632,1,0,0,0,0,0,0,0
300.673,0,0,0,0,0,0,0,0
300.8582,1,0,0,0,0,0,0,0
300.868,0,0,0,0,0,0,0,0
301.0222,1,0,0,0,0,0,0,0
301.032,0,0,0,0,0,0,0,0
301.2072,1,0,0,0,0,0,0,0
301.217,0,0,0,0,0,0,0,0
301.3482,1,0,0,0,0,0,0,0
301.358,0,0,0,0,0,0,0,0
301.5182,1,1,0,0,0,0,0,0
301.528,0,0,0,0,0,0,0,0
301.6862,1,0,0,0,0,0,0,0
301.696,0,0,0,0,0,0,0,0
301.8922,1,0,0,0,0,0,0,0
301.902,0,0,0,0,0,0,0,0
302.0462,1,0,0,0,0,0,0,0
302.056,0,0,0,0,0,0,0,0
302.2212,1,1,0,0,0,0,0,0
302.231,0,0,0,0,0,0,0,0
302.4102,1,0,0,0,0,0,0,0
302.42,0,0,0,0,0,0,0,0
302.5522,1,0,0,0,0,0,0,0
302.562,0,0,0,0,0,0,0,0
302.7382,1,0,0,0,0,0,0,0
302.748,0,0,0,0,0,0,0,0
302.9122,1,0,0,0,0,0,0,0
302.922,0,0,0,0,0,0,0,0
303.0682,1,0,1,0,0,0,0,0
303.078,0,0,0,0,0,0,0,0
303.3442,1,0,1,0,0,0,0,0
303.354,0,0,0,0,0,0,0,0
303.6982,1,0,1,0,0,0,0,0
303.708,0,0,0,0,0,0,0,0
304.3722,1,0,1,0,0,0,0,0
304.382,0,0,0,0,0,0,0,0
304.5262,1,0,1,0,0,0,0,0
304.536,0,0,0,0,0,0,0,0
304.6712,1,0,1,0,0,0,0,0
304.681,0,0,0,0,0,0,0,0
304.8252,1,0,1,0,0,0,0,0
304.835,0,0,0,0,0,0,0,0
304.9932,1,0,1,0,0,0,0,0
305.003,0,0,0,0,0,0,0,0
305.1582,1,0,1,0,0,0,0,0
305.168,0,0,0,0,0,0,0,0
305.3182,1,0,1,0,0,0,0,0
305.328,0,0,0,0,0,0,0,0
305.4782,1,0,0,0,0,0,0,0
305.488,0,0,0,0,0,0,0,0
305.6452,1,0,0,0,0,0,0,0
305.655,0,0,0,0,0,0,0,0
305.8132,1,0,0,0,0,0,0,0
305.823,0,0,0,0,0,0,0,0
305.9672,1,0,0,0,0,0,0,0
305.977,0,0,0,0,0,0,0,0
306.1312,1,1,0,0,0,0,0,0
306.141,0,0,0,0,0,0,0,0
306.3002,1,0,0,0,0,0,0,0
306.31,0,0,0,0,0,0,0,0
306.4712,1,0,0,0,0,0,0,0
306.481,0,0,0,0,0,0,0,0
306.6332,1,0,0,0,0,0,0,0
306.643,0,0,0,0,0,0,0,0
306.8092,1,0,0,0,0,0,0,0
306.819,0,0,0,0,0,0,0,0
306.9672,1,1,0,0,0,0,0,0
306.977,0,0,0,0,0,0,0,0
307.1412,1,0,0,0,0,0,0,0
307.151,0,0,0,0,0,0,0,0
307.3412,1,0,0,0,0,0,0,0
307.351,0,0,0,0,0,0,0,0
307.4952,1,0,0,0,0,0,0,0
307.505,0,0,0,0,0,0,0,0
307.6662,1,0,0,0,0,0,0,0
307.676,0,0,0,0,0,0,0,0
307.8322,1,0,0,0,0,0,0,0
307.842,0,0,0,0,0,0,0,0
307.9962,1,1,0,0,0,0,0,0
308.006,0,0,0,0,0,0,0,0
308.1722,1,0,0,0,0,0,0,0
308.182,0,0,0,0,0,0,0,0
308.3402,1,0,0,0,0,0,0,0
308.35,0,0,0,0,0,0,0,0
308.4992,1,0,0,0,0,0,0,0
308.509,0,0,0,0,0,0,0,0
308.6682,1,1,0,0,0,0,0,0
308.678,0,0,0,0,0,0,0,0
310.1762,1,0,0,0,0,0,0,0
310.186,0,0,0,0,0,0,0,0
311.7892,1,0,0,0,0,0,0,0
311.799,0,0,0,0,0,0,0,0
311.9864,1,0,0,0,0,0,0,0
311.996,0,0,0,0,0,0,0,0
312.4634,1,1,0,0,0,0,0,0
312.473,0,0,0,0,0,0,0,0
312.5894,1,0,0,0,0,0,0,0
312.599,0,0,0,0,0,0,0,0
312.7244,1,0,0,0,0,0,0,0
312.734,0,0,0,0,0,0,0,0
312.8844,1,0,0,0,0,0,0,0
312.894,0,0,0,0,0,0,0,0
313.0564,1,0,0,0,0,0,0,0
313.066,0,0,0,0,0,0,0,0
313.2104,1,0,0,0,0,0,0,0
313.22,0,0,0,0,0,0,0,0
313.3664,1,1,0,0,0,0,0,0
313.376,0,0,0,0,0,0,0,0
313.5314,1,0,0,0,0,0,0,0
313.541,0,0,0,0,0,0,0,0
313.7094,1,0,0,0,0,0,0,0
313.719,0,0,0,0,0,0,0,0
313.8594,1,0,0,0,0,0,0,0
313.869,0,0,0,0,0,0,0,0
314.0244,1,1,0,0,0,0,0,0
314.034,0,0,0,0,0,0,0,0
314.2204,1,0,0,0,0,0,0,0
314.23,0,0,0,0,0,0,0,0
314.3674,1,0,0,0,0,0,0,0
314.377,0,0,0,0,0,0,0,0
314.5364,1,0,0,0,0,0,0,0
314.546,0,0,0,0,0,0,0,0
314.7004,1,1,0,0,0,0,0,0
314.71,0,0,0,0,0,0,0,0
314.8854,1,0,0,0,0,0,0,0
314.895,0,0,0,0,0,0,0,0
315.0504,1,0,0,0,0,0,0,0
315.06,0,0,0,0,0,0,0,0
315.2044,1,0,0,0,0,0,0,0
315.214,0,0,0,0,0,0,0,0
315.3964,1,0,0,0,0,0,0,0
315.406,0,0,0,0,0,0,0,0
315.5454,1,1,0,0,0,0,0,0
315.555,0,0,0,0,0,0,0,0
315.7484,1,0,0,0,0,0,0,0
315.758,0,0,0,0,0,0,0,0
315.9044,1,0,0,0,0,0,0,0
315.914,0,0,0,0,0,0,0,0
316.0954,1,0,0,0,0,0,0,0
316.105,0,0,0,0,0,0,0,0
316.2454,1,0,0,0,0,0,0,0
316.255,0,0,0,0,0,0,0,0
316.4294,1,0,0,0,0,0,0,0
316.439,0,0,0,0,0,0,0,0
316.6004,1,1,0,0,0,0,0,0
316.61,0,0,0,0,0,0,0,0
316.7884,1,0,0,0,0,0,0,0
316.798,0,0,0,0,0,0,0,0
316.9444,1,0,0,0,0,0,0,0
316.954,0,0,0,0,0,0,0,0
317.1174,1,0,0,0,0,0,0,0
317.127,0,0,0,0,0,0,0,0
317.2774,1,0,0,0,0,0,0,0
317.287,0,0,0,0,0,0,0,0
317.4394,1,0,0,0,0,0,0,0
317.449,0,0,0,0,0,0,0,0
317.6194,1,0,0,0,0,1,0,0
317.629,0,0,0,0,0,0,0,0
317.8004,1,0,0,0,0,1,0,0
317.81,0,0,0,0,0,0,0,0
317.9774,1,0,0,0,0,1,0,0
317.987,0,0,0,0,0,0,0,0
318.1244,1,0,0,0,0,1,0,0
318.134,0,0,0,0,0,0,0,0
318.2594,1,0,0,0,0,1,0,0
318.269,0,0,0,0,0,0,0,0
318.4244,1,0,0,0,0,1,0,0
318.434,0,0,0,0,0,0,0,0
318.5644,1,0,0,0,0,1,0,0
318.574,0,0,0,0,0,0,0,0
318.7054,1,0,0,0,0,1,0,0
318.715,0,0,0,0,0,0,0,0
318.8644,1,0,0,0,0,1,0,0
318.874,0,0,0,0,0,0,0,0
319.0124,1,0,0,0,0,1,0,0
319.022,0,0,0,0,0,0,0,0
319.1614,1,0,0,0,0,0,0,0
319.171,0,0,0,0,0,0,0,0
319.3354,1,0,0,0,0,0,0,0
319.345,0,0,0,0,0,0,0,0
319.4794,1,0,0,0,0,0,0,0
319.489,0,0,0,0,0,0,0,0
319.6274,1,0,0,0,0,0,0,0
319.637,0,0,0,0,0,0,0,0
319.8044,1,0,0,0,0,0,0,0
319.814,0,0,0,0,0,0,0,0
319.9584,1,1,0,0,0,0,0,0
319.968,0,0,0,0,0,0,0,0
320.1224,1,0,0,0,0,0,0,0
320.132,0,0,0,0,0,0,0,0
320.2806,1,0,0,0,0,0,0,0
320.291,0,0,0,0,0,0,0,0
320.4264,1,0,0,0,0,0,0,0
320.436,0,0,0,0,0,0,0,0
320.6066,1,1,0,0,0,0,0,0
320.617,0,0,0,0,0,0,0,0
320.7754,1,0,0,0,0,0,0,0
320.785,0,0,0,0,0,0,0,0
320.9266,1,0,0,0,0,0,0,0
320.937,0,0,0,0,0,0,0,0
321.0566,1,0,0,0,0,0,0,0
321.067,0,0,0,0,0,0,0,0
321.2166,1,0,0,0,0,0,0,0
321.227,0,0,0,0,0,0,0,0
321.4034,1,0,0,0,0,0,0,0
321.413,0,0,0,0,0,0,0,0
321.5726,1,1,0,0,0,0,0,0
321.583,0,0,0,0,0,0,0,0
321.7536,1,0,0,0,0,0,0,0
321.764,0,0,0,0,0,0,0,0
321.9266,1,0,0,0,0,0,0,0
321.937,0,0,0,0,0,0,0,0
322.0936,1,0,0,0,0,0,0,0
322.104,0,0,0,0,0,0,0,0
322.2626,1,1,0,0,0,0,0,0
322.273,0,0,0,0,0,0,0,0
322.4376,1,0,0,0,0,0,0,0
322.448,0,0,0,0,0,0,0,0
322.6216,1,0,0,0,0,0,0,0
322.632,0,0,0,0,0,0,0,0
322.7854,1,0,0,0,0,0,0,0
322.795,0,0,0,0,0,0,0,0
322.9576,1,0,0,0,0,0,0,0
322.968,0,0,0,0,0,0,0,0
323.1286,1,0,0,0,0,0,0,0
323.139,0,0,0,0,0,0,0,0
323.3026,1,1,0,0,0,0,0,0
323.313,0,0,0,0,0,0,0,0
323.5036,1,0,0,0,0,0,0,0
323.514,0,0,0,0,0,0,0,0
323.7156,1,0,0,0,0,0,0,0
323.726,0,0,0,0,0,0,0,0
323.8586,1,0,0,0,0,0,0,0
323.869,0,0,0,0,0,0,0,0
324.0376,1,0,0,0,0,0,0,0
324.048,0,0,0,0,0,0,0,0
324.2246,1,1,0,0,0,0,0,0
324.235,0,0,0,0,0,0,0,0
324.4056,1,0,0,0,0,0,0,0
324.416,0,0,0,0,0,0,0,0
324.5866,1,0,0,0,0,0,0,0
324.597,0,0,0,0,0,0,0,0
324.7366,1,0,0,0,0,0,0,0
324.747,0,0,0,0,0,0,0,0
324.8986,1,0,0,0,0,0,0,0
324.909,0,0,0,0,0,0,0,0
325.0926,1,1,0,0,0,0,0,0
325.103,0,0,0,0,0,0,0,0
325.2746,1,0,0,0,0,0,0,0
325.285,0,0,0,0,0,0,0,0
325.4586,1,0,0,0,0,0,0,0
325.469,0,0,0,0,0,0,0,0
325.6266,1,0,0,0,0,0,0,0
325.637,0,0,0,0,0,0,0,0
325.8116,1,0,0,0,0,0,0,0
325.822,0,0,0,0,0,0,0,0
325.9646,1,0,0,0,0,0,0,0
325.975,0,0,0,0,0,0,0,0
326.1396,1,1,0,0,0,0,0,0
326.15,0,0,0,0,0,0,0,0
326.3676,1,0,0,0,0,0,0,0
326.378,0,0,0,0,0,0,0,0
326.5256,1,0,0,0,0,0,0,0
326.536,0,0,0,0,0,0,0,0
326.7436,1,0,0,0,0,0,0,0
326.754,0,0,0,0,0,0,0,0
326.8866,1,0,0,0,0,0,0,0
326.897,0,0,0,0,0,0,0,0
327.0486,1,0,0,0,0,0,0,0
327.059,0,0,0,0,0,0,0,0
327.2606,1,1,0,0,0,0,0,0
327.271,0,0,0,0,0,0,0,0
327.4716,1,0,0,0,0,0,0,0
327.482,0,0,0,0,0,0,0,0
327.6336,1,0,0,0,0,0,0,0
327.644,0,0,0,0,0,0,0,0
327.8256,1,0,0,0,0,0,0,0
327.836,0,0,0,0,0,0,0,0
327.9956,1,1,0,0,0,0,0,0
328.006,0,0,0,0,0,0,0,0
328.1816,1,0,0,0,0,0,0,0
328.192,0,0,0,0,0,0,0,0
328.3856,1,0,0,0,0,0,0,0
328.396,0,0,0,0,0,0,0,0
328.5416,1,0,0,0,0,0,0,0
328.552,0,0,0,0,0,0,0,0
328.7106,1,0,0,0,0,0,0,0
328.721,0,0,0,0,0,0,0,0
328.8956,1,0,0,0,1,0,0,0
328.906,0,0,0,0,0,0,0,0
329.0796,1,0,0,0,1,0,0,0
329.09,0,0,0,0,0,0,0,0
329.2366,1,0,0,0,1,0,0,0
329.247,0,0,0,0,0,0,0,0
329.3906,1,0,0,0,1,0,0,0
329.401,0,0,0,0,0,0,0,0
329.5606,1,0,0,0,1,0,0,0
329.571,0,0,0,0,0,0,0,0
329.7166,1,0,0,0,1,0,0,0
329.727,0,0,0,0,0,0,0,0
329.8666,1,0,0,0,1,0,0,0
329.877,0,0,0,0,0,0,0,0
330.0246,1,0,0,0,1,0,0,0
330.035,0,0,0,0,0,0,0,0
330.1896,1,0,0,0,1,0,0,0
330.2,0,0,0,0,0,0,0,0
330.3666,1,0,0,0,1,0,0,0
330.377,0,0,0,0,0,0,0,0
330.5166,1,0,0,0,0,0,0,0
330.527,0,0,0,0,0,0,0,0
330.6766,1,0,0,0,0,0,0,0
330.687,0,0,0,0,0,0,0,0
330.8346,1,0,0,0,0,0,0,0
330.845,0,0,0,0,0,0,0,0
330.9936,1,0,0,0,0,0,0,0
331.004,0,0,0,0,0,0,0,0
331.1548,1,1,0,0,0,0,0,0
331.165,0,0,0,0,0,0,0,0
331.3338,1,0,0,0,0,0,0,0
331.344,0,0,0,0,0,0,0,0
331.4936,1,0,0,0,0,0,0,0
331.504,0,0,0,0,0,0,0,0
331.6548,1,0,0,0,0,0,0,0
331.665,0,0,0,0,0,0,0,0
331.8268,1,0,0,0,0,0,0,0
331.837,0,0,0,0,0,0,0,0
331.9878,1,0,0,0,0,0,0,0
331.998,0,0,0,0,0,0,0,0
332.1518,1,1,0,0,0,0,0,0
332.162,0,0,0,0,0,0,0,0
332.3206,1,0,0,0,0,0,0,0
332.331,0,0,0,0,0,0,0,0
332.4888,1,0,0,0,0,0,0,0
332.499,0,0,0,0,0,0,0,0
332.6618,1,0,0,0,0,0,0,0
332.672,0,0,0,0,0,0,0,0
332.8208,1,0,0,0,0,0,0,0
332.831,0,0,0,0,0,0,0,0
332.9948,1,0,0,0,0,0,0,0
333.005,0,0,0,0,0,0,0,0
333.1798,1,1,0,0,0,0,0,0
333.19,0,0,0,0,0,0,0,0
333.3828,1,0,0,0,0,0,0,0
333.393,0,0,0,0,0,0,0,0
333.5488,1,0,0,0,0,0,0,0
333.559,0,0,0,0,0,0,0,0
333.6998,1,0,0,0,0,0,0,0
333.71,0,0,0,0,0,0,0,0
334.9628,1,0,0,0,0,0,0,0
