Time(s),Lick,Rinse,ArtSal,Quinine,NaCl,Sucrose,MSG,Citric
43.1706,1,1,0,0,0,0,0,0
43.181,0,0,0,0,0,0,0,0
43.3606,1,0,0,0,0,0,0,0
43.371,0,0,0,0,0,0,0,0
43.4946,1,0,0,0,0,0,0,0
43.505,0,0,0,0,0,0,0,0
43.6726,1,0,0,0,0,0,0,0
43.683,0,0,0,0,0,0,0,0
43.8956,1,0,0,0,0,0,0,0
43.906,0,0,0,0,0,0,0,0
44.0806,1,1,0,0,0,0,0,0
44.091,0,0,0,0,0,0,0,0
44.2626,1,0,0,0,0,0,0,0
44.273,0,0,0,0,0,0,0,0
44.4486,1,0,0,0,0,0,0,0
44.459,0,0,0,0,0,0,0,0
44.7656,1,0,0,0,0,0,0,0
44.776,0,0,0,0,0,0,0,0
44.9446,1,0,0,0,0,0,0,0
44.955,0,0,0,0,0,0,0,0
45.1156,1,0,0,0,0,0,0,0
45.126,0,0,0,0,0,0,0,0
45.3076,1,1,0,0,0,0,0,0
45.318,0,0,0,0,0,0,0,0
45.4906,1,0,0,0,0,0,0,0
45.501,0,0,0,0,0,0,0,0
45.6446,1,0,0,0,0,0,0,0
45.655,0,0,0,0,0,0,0,0
47.7136,1,0,0,0,0,0,0,0
47.724,0,0,0,0,0,0,0,0
47.8566,1,1,0,0,0,0,0,0
47.867,0,0,0,0,0,0,0,0
47.9946,1,0,0,0,0,0,0,0
48.005,0,0,0,0,0,0,0,0
48.1496,1,0,0,0,0,0,0,0
48.16,0,0,0,0,0,0,0,0
48.3046,1,0,0,0,0,0,0,0
48.315,0,0,0,0,0,0,0,0
48.4356,1,0,0,0,0,0,0,0
48.446,0,0,0,0,0,0,0,0
48.5816,1,0,0,0,0,0,0,0
48.592,0,0,0,0,0,0,0,0
48.7236,1,1,0,0,0,0,0,0
48.734,0,0,0,0,0,0,0,0
48.9196,1,0,0,0,0,0,0,0
48.93,0,0,0,0,0,0,0,0
49.0716,1,0,0,0,0,0,0,0
49.082,0,0,0,0,0,0,0,0
49.2396,1,0,0,0,0,0,0,0
49.25,0,0,0,0,0,0,0,0
49.4166,1,0,0,0,0,0,0,0
49.427,0,0,0,0,0,0,0,0
49.5556,1,0,1,0,0,0,0,0
49.566,0,0,0,0,0,0,0,0
49.7238,1,0,1,0,0,0,0,0
49.734,0,0,0,0,0,0,0,0
49.8886,1,0,1,0,0,0,0,0
49.899,0,0,0,0,0,0,0,0
50.2026,1,0,1,0,0,0,0,0
50.213,0,0,0,0,0,0,0,0
50.5318,1,0,1,0,0,0,0,0
50.542,0,0,0,0,0,0,0,0
71.3252,1,0,1,0,0,0,0,0
71.335,0,0,0,0,0,0,0,0
71.54900000000002,1,0,1,0,0,0,0,0
71.559,0,0,0,0,0,0,0,0
71.661,1,0,1,0,0,0,0,0
71.671,0,0,0,0,0,0,0,0
71.78919999999998,1,0,1,0,0,0,0,0
71.799,0,0,0,0,0,0,0,0
71.92,1,0,1,0,0,0,0,0
71.93,0,0,0,0,0,0,0,0
72.0592,1,0,0,0,0,0,0,0
72.069,0,0,0,0,0,0,0,0
72.20820000000002,1,0,0,0,0,0,0,0
72.218,0,0,0,0,0,0,0,0
72.3412,1,0,0,0,0,0,0,0
72.351,0,0,0,0,0,0,0,0
72.4952,1,0,0,0,0,0,0,0
72.505,0,0,0,0,0,0,0,0
72.64619999999998,1,1,0,0,0,0,0,0
72.656,0,0,0,0,0,0,0,0
72.80119999999998,1,0,0,0,0,0,0,0
72.811,0,0,0,0,0,0,0,0
72.9542,1,0,0,0,0,0,0,0
72.964,0,0,0,0,0,0,0,0
73.1182,1,0,0,0,0,0,0,0
73.128,0,0,0,0,0,0,0,0
73.2812,1,0,0,0,0,0,0,0
73.291,0,0,0,0,0,0,0,0
73.42619999999998,1,0,0,0,0,0,0,0
73.436,0,0,0,0,0,0,0,0
73.5852,1,1,0,0,0,0,0,0
73.595,0,0,0,0,0,0,0,0
73.7572,1,0,0,0,0,0,0,0
73.767,0,0,0,0,0,0,0,0
73.9152,1,0,0,0,0,0,0,0
73.925,0,0,0,0,0,0,0,0
74.08320000000002,1,0,0,0,0,0,0,0
74.093,0,0,0,0,0,0,0,0
74.2302,1,0,0,0,0,0,0,0
74.24,0,0,0,0,0,0,0,0
74.3922,1,1,0,0,0,0,0,0
74.402,0,0,0,0,0,0,0,0
74.5792,1,0,0,0,0,0,0,0
74.589,0,0,0,0,0,0,0,0
74.7402,1,0,0,0,0,0,0,0
74.75,0,0,0,0,0,0,0,0
74.9042,1,0,0,0,0,0,0,0
74.914,0,0,0,0,0,0,0,0
75.0252,1,0,0,0,0,0,0,0
75.035,0,0,0,0,0,0,0,0
75.2512,1,0,0,0,0,0,0,0
75.261,0,0,0,0,0,0,0,0
75.4282,1,1,0,0,0,0,0,0
75.438,0,0,0,0,0,0,0,0
75.62220000000002,1,0,0,0,0,0,0,0
75.632,0,0,0,0,0,0,0,0
75.8062,1,0,0,0,0,0,0,0
75.816,0,0,0,0,0,0,0,0
75.9602,1,0,0,0,0,0,0,0
75.97,0,0,0,0,0,0,0,0
76.1382,1,1,0,0,0,0,0,0
76.148,0,0,0,0,0,0,0,0
76.3122,1,0,0,0,0,0,0,0
76.322,0,0,0,0,0,0,0,0
76.4922,1,0,0,0,0,0,0,0
76.502,0,0,0,0,0,0,0,0
76.6542,1,0,0,0,0,0,0,0
76.664,0,0,0,0,0,0,0,0
76.8262,1,1,0,0,0,0,0,0
76.836,0,0,0,0,0,0,0,0
76.99120000000002,1,0,0,0,0,0,0,0
77.001,0,0,0,0,0,0,0,0
77.1872,1,0,0,0,0,0,0,0
77.197,0,0,0,0,0,0,0,0
77.33920000000002,1,0,0,0,0,0,0,0
77.349,0,0,0,0,0,0,0,0
77.4902,1,0,0,0,0,0,0,0
77.5,0,0,0,0,0,0,0,0
77.6562,1,1,0,0,0,0,0,0
77.666,0,0,0,0,0,0,0,0
77.84820000000002,1,0,0,0,0,0,0,0
77.858,0,0,0,0,0,0,0,0
77.9562,1,0,0,0,0,0,0,0
77.966,0,0,0,0,0,0,0,0
78.2022,1,0,0,0,0,0,0,0
78.212,0,0,0,0,0,0,0,0
78.3442,1,1,0,0,0,0,0,0
78.354,0,0,0,0,0,0,0,0
78.5082,1,0,0,0,0,0,0,0
78.518,0,0,0,0,0,0,0,0
78.6832,1,0,0,0,0,0,0,0
78.693,0,0,0,0,0,0,0,0
78.8772,1,0,0,0,0,0,0,0
78.887,0,0,0,0,0,0,0,0
79.0402,1,1,0,0,0,0,0,0
79.05,0,0,0,0,0,0,0,0
79.2182,1,0,0,0,0,0,0,0
79.228,0,0,0,0,0,0,0,0
79.39919999999998,1,0,0,0,0,0,0,0
79.409,0,0,0,0,0,0,0,0
79.55419999999998,1,0,0,0,0,0,0,0
79.564,0,0,0,0,0,0,0,0
79.73220000000002,1,0,0,0,0,0,0,0
79.742,0,0,0,0,0,0,0,0
79.89919999999998,1,0,0,0,0,0,0,0
79.909,0,0,0,0,0,0,0,0
83.3964,1,1,0,0,0,0,0,0
83.406,0,0,0,0,0,0,0,0
83.5224,1,0,0,0,0,0,0,0
83.532,0,0,0,0,0,0,0,0
83.6434,1,0,0,0,0,0,0,0
83.653,0,0,0,0,0,0,0,0
83.7834,1,0,0,0,0,0,0,0
83.793,0,0,0,0,0,0,0,0
83.9354,1,0,0,0,0,0,0,0
83.945,0,0,0,0,0,0,0,0
84.0804,1,0,0,0,0,0,0,0
84.09,0,0,0,0,0,0,0,0
84.2454,1,0,0,0,1,0,0,0
84.255,0,0,0,0,0,0,0,0
84.4074,1,0,0,0,1,0,0,0
84.417,0,0,0,0,0,0,0,0
84.55240000000002,1,0,0,0,1,0,0,0
84.562,0,0,0,0,0,0,0,0
84.6944,1,0,0,0,1,0,0,0
84.704,0,0,0,0,0,0,0,0
84.83540000000002,1,0,0,0,1,0,0,0
84.845,0,0,0,0,0,0,0,0
84.9794,1,0,0,0,1,0,0,0
84.989,0,0,0,0,0,0,0,0
85.11839999999998,1,0,0,0,1,0,0,0
85.128,0,0,0,0,0,0,0,0
85.2624,1,0,0,0,1,0,0,0
85.272,0,0,0,0,0,0,0,0
85.4044,1,0,0,0,1,0,0,0
85.414,0,0,0,0,0,0,0,0
85.55840000000002,1,0,0,0,1,0,0,0
85.568,0,0,0,0,0,0,0,0
85.7174,1,0,0,0,0,0,0,0
85.727,0,0,0,0,0,0,0,0
85.87139999999998,1,0,0,0,0,0,0,0
85.881,0,0,0,0,0,0,0,0
86.0264,1,0,0,0,0,0,0,0
86.036,0,0,0,0,0,0,0,0
86.1814,1,0,0,0,0,0,0,0
86.191,0,0,0,0,0,0,0,0
86.34139999999998,1,0,0,0,0,0,0,0
86.351,0,0,0,0,0,0,0,0
86.5094,1,1,0,0,0,0,0,0
86.519,0,0,0,0,0,0,0,0
86.6794,1,0,0,0,0,0,0,0
86.689,0,0,0,0,0,0,0,0
86.84139999999998,1,0,0,0,0,0,0,0
86.851,0,0,0,0,0,0,0,0
86.9974,1,0,0,0,0,0,0,0
87.007,0,0,0,0,0,0,0,0
87.1644,1,0,0,0,0,0,0,0
87.174,0,0,0,0,0,0,0,0
87.3374,1,1,0,0,0,0,0,0
87.347,0,0,0,0,0,0,0,0
87.4924,1,0,0,0,0,0,0,0
87.502,0,0,0,0,0,0,0,0
87.6564,1,0,0,0,0,0,0,0
87.666,0,0,0,0,0,0,0,0
87.82040000000002,1,0,0,0,0,0,0,0
87.83,0,0,0,0,0,0,0,0
87.99639999999998,1,0,0,0,0,0,0,0
88.006,0,0,0,0,0,0,0,0
88.16240000000002,1,1,0,0,0,0,0,0
88.172,0,0,0,0,0,0,0,0
88.32940000000002,1,0,0,0,0,0,0,0
88.339,0,0,0,0,0,0,0,0
88.5014,1,0,0,0,0,0,0,0
88.511,0,0,0,0,0,0,0,0
88.6554,1,0,0,0,0,0,0,0
88.665,0,0,0,0,0,0,0,0
90.4226,1,1,0,0,0,0,0,0
90.433,0,0,0,0,0,0,0,0
91.8236,1,0,0,0,0,0,0,0
91.834,0,0,0,0,0,0,0,0
91.9626,1,0,0,0,0,0,0,0
91.973,0,0,0,0,0,0,0,0
92.1606,1,0,0,0,0,0,0,0
92.171,0,0,0,0,0,0,0,0
92.3096,1,0,0,0,0,0,0,0
92.32,0,0,0,0,0,0,0,0
92.4726,1,1,0,0,0,0,0,0
92.483,0,0,0,0,0,0,0,0
92.6466,1,0,0,0,0,0,0,0
92.657,0,0,0,0,0,0,0,0
92.8106,1,0,0,0,0,0,0,0
92.821,0,0,0,0,0,0,0,0
92.9846,1,0,0,0,0,0,0,0
92.995,0,0,0,0,0,0,0,0
93.1536,1,0,0,0,0,0,0,0
93.164,0,0,0,0,0,0,0,0
93.3436,1,0,0,0,0,0,0,0
93.354,0,0,0,0,0,0,0,0
93.5226,1,1,0,0,0,0,0,0
93.533,0,0,0,0,0,0,0,0
93.6886,1,0,0,0,0,0,0,0
93.699,0,0,0,0,0,0,0,0
93.8586,1,0,0,0,0,0,0,0
93.869,0,0,0,0,0,0,0,0
94.0436,1,0,0,0,0,0,0,0
94.054,0,0,0,0,0,0,0,0
94.2426,1,0,0,0,0,0,0,0
94.253,0,0,0,0,0,0,0,0
105.3398,1,1,0,0,0,0,0,0
105.35,0,0,0,0,0,0,0,0
105.4448,1,0,0,0,0,0,0,0
105.455,0,0,0,0,0,0,0,0
105.5558,1,0,0,0,0,0,0,0
105.566,0,0,0,0,0,0,0,0
105.6808,1,0,0,0,0,0,0,0
105.691,0,0,0,0,0,0,0,0
105.8158,1,0,0,0,0,0,0,0
105.826,0,0,0,0,0,0,0,0
105.9598,1,1,0,0,0,0,0,0
105.97,0,0,0,0,0,0,0,0
106.1118,1,0,0,0,0,0,0,0
106.122,0,0,0,0,0,0,0,0
106.2658,1,0,0,0,0,0,0,0
106.276,0,0,0,0,0,0,0,0
106.4288,1,0,0,0,0,0,0,0
106.439,0,0,0,0,0,0,0,0
106.5878,1,0,0,0,0,0,0,0
106.598,0,0,0,0,0,0,0,0
106.7448,1,0,0,0,0,0,0,0
106.755,0,0,0,0,0,0,0,0
106.8938,1,1,0,0,0,0,0,0
106.904,0,0,0,0,0,0,0,0
107.0648,1,0,0,0,0,0,0,0
107.075,0,0,0,0,0,0,0,0
107.2258,1,0,0,0,0,0,0,0
107.236,0,0,0,0,0,0,0,0
107.3848,1,0,0,0,0,0,0,0
107.395,0,0,0,0,0,0,0,0
107.5398,1,1,0,0,0,0,0,0
107.55,0,0,0,0,0,0,0,0
107.6978,1,0,0,0,0,0,0,0
107.708,0,0,0,0,0,0,0,0
107.8608,1,0,0,0,0,0,0,0
107.871,0,0,0,0,0,0,0,0
108.0298,1,0,0,0,0,0,0,0
108.04,0,0,0,0,0,0,0,0
108.1878,1,0,0,0,0,0,0,0
108.198,0,0,0,0,0,0,0,0
108.3548,1,0,0,0,0,0,0,0
108.365,0,0,0,0,0,0,0,0
108.5208,1,0,0,1,0,0,0,0
108.531,0,0,0,0,0,0,0,0
108.6858,1,0,0,1,0,0,0,0
108.696,0,0,0,0,0,0,0,0
108.8348,1,0,0,1,0,0,0,0
108.845,0,0,0,0,0,0,0,0
108.9738,1,0,0,1,0,0,0,0
108.984,0,0,0,0,0,0,0,0
109.1178,1,0,0,1,0,0,0,0
109.128,0,0,0,0,0,0,0,0
109.25,1,0,0,1,0,0,0,0
109.26,0,0,0,0,0,0,0,0
109.395,1,0,0,0,0,0,1,0
109.405,0,0,0,0,0,0,0,0
109.559,1,0,0,1,0,0,0,0
109.569,0,0,0,0,0,0,0,0
109.705,1,0,0,1,0,0,0,0
109.715,0,0,0,0,0,0,0,0
109.853,1,0,0,1,0,0,0,0
109.863,0,0,0,0,0,0,0,0
110.0128,1,0,0,0,0,0,0,0
110.023,0,0,0,0,0,0,0,0
110.164,1,0,0,0,0,0,0,0
110.174,0,0,0,0,0,0,0,0
110.338,1,0,0,0,0,0,0,0
110.348,0,0,0,0,0,0,0,0
110.499,1,0,0,0,0,0,0,0
110.509,0,0,0,0,0,0,0,0
110.665,1,0,0,0,0,0,0,0
110.675,0,0,0,0,0,0,0,0
110.83,1,1,0,0,0,0,0,0
110.84,0,0,0,0,0,0,0,0
111.007,1,0,0,0,0,0,0,0
111.017,0,0,0,0,0,0,0,0
111.167,1,0,0,0,0,0,0,0
111.177,0,0,0,0,0,0,0,0
111.32799999999999,1,0,0,0,0,0,0,0
111.338,0,0,0,0,0,0,0,0
111.49600000000001,1,1,0,0,0,0,0,0
111.506,0,0,0,0,0,0,0,0
111.652,1,0,0,0,0,0,0,0
111.662,0,0,0,0,0,0,0,0
111.816,1,0,0,0,0,0,0,0
111.826,0,0,0,0,0,0,0,0
112.001,1,0,0,0,0,0,0,0
112.011,0,0,0,0,0,0,0,0
112.43700000000001,1,0,0,0,0,0,0,0
112.447,0,0,0,0,0,0,0,0
112.605,1,0,0,0,0,0,0,0
112.615,0,0,0,0,0,0,0,0
112.897,1,1,0,0,0,0,0,0
112.907,0,0,0,0,0,0,0,0
113.055,1,0,0,0,0,0,0,0
113.065,0,0,0,0,0,0,0,0
113.223,1,0,0,0,0,0,0,0
113.233,0,0,0,0,0,0,0,0
113.37799999999999,1,0,0,0,0,0,0,0
113.388,0,0,0,0,0,0,0,0
113.56299999999999,1,0,0,0,0,0,0,0
113.573,0,0,0,0,0,0,0,0
113.79299999999999,1,1,0,0,0,0,0,0
113.803,0,0,0,0,0,0,0,0
113.962,1,0,0,0,0,0,0,0
113.972,0,0,0,0,0,0,0,0
114.126,1,0,0,0,0,0,0,0
114.136,0,0,0,0,0,0,0,0
114.29299999999999,1,0,0,0,0,0,0,0
114.303,0,0,0,0,0,0,0,0
114.455,1,0,0,0,0,0,0,0
114.465,0,0,0,0,0,0,0,0
114.624,1,1,0,0,0,0,0,0
114.634,0,0,0,0,0,0,0,0
114.801,1,0,0,0,0,0,0,0
114.811,0,0,0,0,0,0,0,0
114.96600000000001,1,0,0,0,0,0,0,0
114.976,0,0,0,0,0,0,0,0
115.149,1,0,0,0,0,0,0,0
115.159,0,0,0,0,0,0,0,0
115.337,1,0,0,0,0,0,0,0
115.347,0,0,0,0,0,0,0,0
117.16799999999999,1,0,0,0,0,0,0,0
117.178,0,0,0,0,0,0,0,0
117.288,1,1,0,0,0,0,0,0
117.298,0,0,0,0,0,0,0,0
117.447,1,0,0,0,0,0,0,0
117.457,0,0,0,0,0,0,0,0
117.581,1,0,0,0,0,0,0,0
117.591,0,0,0,0,0,0,0,0
117.742,1,0,0,0,0,0,0,0
117.752,0,0,0,0,0,0,0,0
117.9,1,0,0,0,0,0,0,0
117.91,0,0,0,0,0,0,0,0
118.04799999999999,1,1,0,0,0,0,0,0
118.058,0,0,0,0,0,0,0,0
118.331,1,0,0,0,0,0,0,0
118.341,0,0,0,0,0,0,0,0
118.493,1,0,0,0,0,0,0,0
118.503,0,0,0,0,0,0,0,0
118.648,1,0,0,0,0,0,0,0
118.658,0,0,0,0,0,0,0,0
118.809,1,1,0,0,0,0,0,0
118.819,0,0,0,0,0,0,0,0
118.9502,1,0,0,0,0,0,0,0
118.96,0,0,0,0,0,0,0,0
119.115,1,0,0,0,0,0,0,0
119.125,0,0,0,0,0,0,0,0
119.2892,1,0,0,0,0,0,0,0
119.299,0,0,0,0,0,0,0,0
119.4642,1,1,0,0,0,0,0,0
119.474,0,0,0,0,0,0,0,0
119.6332,1,0,0,0,0,0,0,0
119.643,0,0,0,0,0,0,0,0
119.8102,1,0,0,0,0,0,0,0
119.82,0,0,0,0,0,0,0,0
119.9582,1,0,0,0,0,0,0,0
119.968,0,0,0,0,0,0,0,0
120.1232,1,0,0,0,0,0,0,0
120.133,0,0,0,0,0,0,0,0
120.3092,1,0,0,0,0,0,0,0
120.319,0,0,0,0,0,0,0,0
120.473,1,1,0,0,0,0,0,0
120.483,0,0,0,0,0,0,0,0
153.2108,1,0,0,0,0,0,0,0
153.221,0,0,0,0,0,0,0,0
153.3178,1,0,0,0,0,0,0,0
153.328,0,0,0,0,0,0,0,0
153.4358,1,0,0,0,0,0,0,0
153.446,0,0,0,0,0,0,0,0
153.5588,1,0,0,0,0,0,0,0
153.569,0,0,0,0,0,0,0,0
153.6998,1,0,0,0,0,0,0,0
153.71,0,0,0,0,0,0,0,0
153.8438,1,0,0,0,0,1,0,0
153.854,0,0,0,0,0,0,0,0
153.9898,1,0,0,0,0,1,0,0
154.0,0,0,0,0,0,0,0,0
154.1218,1,0,0,0,0,1,0,0
154.132,0,0,0,0,0,0,0,0
154.2478,1,0,0,0,0,1,0,0
154.258,0,0,0,0,0,0,0,0
154.3728,1,0,0,0,0,1,0,0
154.383,0,0,0,0,0,0,0,0
154.6388,1,0,0,0,0,1,0,0
154.649,0,0,0,0,0,0,0,0
154.7668,1,0,0,0,0,1,0,0
154.777,0,0,0,0,0,0,0,0
154.8918,1,0,0,0,0,1,0,0
154.902,0,0,0,0,0,0,0,0
155.0158,1,0,0,0,0,1,0,0
155.026,0,0,0,0,0,0,0,0
155.1538,1,0,0,0,0,1,0,0
155.164,0,0,0,0,0,0,0,0
155.2818,1,0,0,0,0,0,0,0
155.292,0,0,0,0,0,0,0,0
155.4178,1,0,0,0,0,0,0,0
155.428,0,0,0,0,0,0,0,0
155.5478,1,0,0,0,0,0,0,0
155.558,0,0,0,0,0,0,0,0
155.6948,1,0,0,0,0,0,0,0
155.705,0,0,0,0,0,0,0,0
155.8318,1,0,0,0,0,0,0,0
155.842,0,0,0,0,0,0,0,0
155.9778,1,1,0,0,0,0,0,0
155.988,0,0,0,0,0,0,0,0
156.1148,1,0,0,0,0,0,0,0
156.125,0,0,0,0,0,0,0,0
156.2468,1,0,0,0,0,0,0,0
156.257,0,0,0,0,0,0,0,0
156.3888,1,0,0,0,0,0,0,0
156.399,0,0,0,0,0,0,0,0
156.5308,1,1,0,0,0,0,0,0
156.541,0,0,0,0,0,0,0,0
156.6758,1,0,0,0,0,0,0,0
156.686,0,0,0,0,0,0,0,0
156.8268,1,0,0,0,0,0,0,0
156.837,0,0,0,0,0,0,0,0
156.9678,1,0,0,0,0,0,0,0
156.978,0,0,0,0,0,0,0,0
157.1098,1,0,0,0,0,0,0,0
157.12,0,0,0,0,0,0,0,0
157.2648,1,1,0,0,0,0,0,0
157.275,0,0,0,0,0,0,0,0
157.4348,1,0,0,0,0,0,0,0
157.445,0,0,0,0,0,0,0,0
157.5908,1,0,0,0,0,0,0,0
157.601,0,0,0,0,0,0,0,0
157.747,1,0,0,0,0,0,0,0
157.757,0,0,0,0,0,0,0,0
157.901,1,0,0,0,0,0,0,0
157.911,0,0,0,0,0,0,0,0
158.06,1,1,0,0,0,0,0,0
158.07,0,0,0,0,0,0,0,0
158.227,1,0,0,0,0,0,0,0
158.237,0,0,0,0,0,0,0,0
158.398,1,0,0,0,0,0,0,0
158.408,0,0,0,0,0,0,0,0
158.562,1,0,0,0,0,0,0,0
158.572,0,0,0,0,0,0,0,0
158.704,1,0,0,0,0,0,0,0
158.714,0,0,0,0,0,0,0,0
158.863,1,0,0,0,0,0,0,0
158.873,0,0,0,0,0,0,0,0
159.034,1,1,0,0,0,0,0,0
159.044,0,0,0,0,0,0,0,0
159.2,1,0,0,0,0,0,0,0
159.21,0,0,0,0,0,0,0,0
159.37,1,0,0,0,0,0,0,0
159.38,0,0,0,0,0,0,0,0
159.54,1,0,0,0,0,0,0,0
159.55,0,0,0,0,0,0,0,0
159.705,1,0,0,0,0,0,0,0
159.715,0,0,0,0,0,0,0,0
159.858,1,0,0,0,0,0,0,0
159.868,0,0,0,0,0,0,0,0
160.028,1,1,0,0,0,0,0,0
160.038,0,0,0,0,0,0,0,0
160.202,1,0,0,0,0,0,0,0
160.212,0,0,0,0,0,0,0,0
160.377,1,0,0,0,0,0,0,0
160.387,0,0,0,0,0,0,0,0
160.5498,1,0,0,0,0,0,0,0
160.56,0,0,0,0,0,0,0,0
160.722,1,1,0,0,0,0,0,0
160.732,0,0,0,0,0,0,0,0
160.89600000000002,1,0,0,0,0,0,0,0
160.906,0,0,0,0,0,0,0,0
161.058,1,0,0,0,0,0,0,0
161.068,0,0,0,0,0,0,0,0
161.22799999999998,1,0,0,0,0,0,0,0
161.238,0,0,0,0,0,0,0,0
161.41899999999998,1,1,0,0,0,0,0,0
161.429,0,0,0,0,0,0,0,0
161.588,1,0,0,0,0,0,0,0
161.598,0,0,0,0,0,0,0,0
161.75799999999998,1,0,0,0,0,0,0,0
161.768,0,0,0,0,0,0,0,0
161.934,1,0,0,0,0,0,0,0
161.944,0,0,0,0,0,0,0,0
162.113,1,0,0,0,0,0,0,0
162.123,0,0,0,0,0,0,0,0
162.261,1,1,0,0,0,0,0,0
162.271,0,0,0,0,0,0,0,0
162.431,1,0,0,0,0,0,0,0
162.441,0,0,0,0,0,0,0,0
162.599,1,0,0,0,0,0,0,0
162.609,0,0,0,0,0,0,0,0
162.787,1,0,0,0,0,0,0,0
162.797,0,0,0,0,0,0,0,0
162.959,1,0,0,0,0,0,0,0
162.969,0,0,0,0,0,0,0,0
163.118,1,0,0,0,0,0,0,0
163.128,0,0,0,0,0,0,0,0
163.275,1,1,0,0,0,0,0,0
163.285,0,0,0,0,0,0,0,0
163.454,1,0,0,0,0,0,0,0
163.464,0,0,0,0,0,0,0,0
163.618,1,0,0,0,0,0,0,0
163.628,0,0,0,0,0,0,0,0
163.79399999999998,1,0,0,0,0,0,0,0
163.804,0,0,0,0,0,0,0,0
163.96099999999998,1,0,0,0,0,0,0,0
163.971,0,0,0,0,0,0,0,0
164.139,1,0,0,0,0,0,0,0
164.149,0,0,0,0,0,0,0,0
164.31400000000002,1,0,0,0,0,0,0,1
164.324,0,0,0,0,0,0,0,0
164.485,1,0,0,0,0,0,0,1
164.495,0,0,0,0,0,0,0,0
164.643,1,0,0,0,0,0,0,1
164.653,0,0,0,0,0,0,0,0
164.785,1,0,0,0,0,0,0,1
164.795,0,0,0,0,0,0,0,0
164.94099999999997,1,0,0,0,0,0,0,1
164.951,0,0,0,0,0,0,0,0
165.08700000000002,1,0,0,0,0,0,0,1
165.097,0,0,0,0,0,0,0,0
165.243,1,0,0,0,0,0,0,1
165.253,0,0,0,0,0,0,0,0
165.403,1,0,0,0,0,0,0,1
165.413,0,0,0,0,0,0,0,0
165.55200000000002,1,0,0,0,0,0,0,1
165.562,0,0,0,0,0,0,0,0
165.709,1,0,0,0,0,0,0,1
165.719,0,0,0,0,0,0,0,0
165.854,1,0,0,0,0,0,0,0
165.864,0,0,0,0,0,0,0,0
166.00400000000002,1,0,0,0,0,0,0,0
166.014,0,0,0,0,0,0,0,0
166.15099999999998,1,0,0,0,0,0,0,0
166.161,0,0,0,0,0,0,0,0
166.418,1,0,0,0,0,0,0,0
166.428,0,0,0,0,0,0,0,0
166.56400000000002,1,0,0,0,0,0,0,0
166.574,0,0,0,0,0,0,0,0
166.708,1,1,0,0,0,0,0,0
166.718,0,0,0,0,0,0,0,0
166.859,1,0,0,0,0,0,0,0
166.869,0,0,0,0,0,0,0,0
166.998,1,0,0,0,0,0,0,0
167.008,0,0,0,0,0,0,0,0
167.143,1,0,0,0,0,0,0,0
167.153,0,0,0,0,0,0,0,0
167.30200000000002,1,0,0,0,0,0,0,0
167.312,0,0,0,0,0,0,0,0
167.4542,1,1,0,0,0,0,0,0
167.464,0,0,0,0,0,0,0,0
167.5992,1,0,0,0,0,0,0,0
167.609,0,0,0,0,0,0,0,0
167.75900000000001,1,0,0,0,0,0,0,0
167.769,0,0,0,0,0,0,0,0
167.9302,1,0,0,0,0,0,0,0
167.94,0,0,0,0,0,0,0,0
168.1,1,0,0,0,0,0,0,0
168.11,0,0,0,0,0,0,0,0
168.2702,1,0,0,0,0,0,0,0
168.28,0,0,0,0,0,0,0,0
168.4352,1,1,0,0,0,0,0,0
168.445,0,0,0,0,0,0,0,0
168.6102,1,0,0,0,0,0,0,0
168.62,0,0,0,0,0,0,0,0
168.7842,1,0,0,0,0,0,0,0
168.794,0,0,0,0,0,0,0,0
168.9352,1,0,0,0,0,0,0,0
168.945,0,0,0,0,0,0,0,0
169.1102,1,1,0,0,0,0,0,0
169.12,0,0,0,0,0,0,0,0
169.2822,1,0,0,0,0,0,0,0
169.292,0,0,0,0,0,0,0,0
169.4502,1,0,0,0,0,0,0,0
169.46,0,0,0,0,0,0,0,0
169.6352,1,0,0,0,0,0,0,0
169.645,0,0,0,0,0,0,0,0
169.8162,1,0,0,0,0,0,0,0
169.826,0,0,0,0,0,0,0,0
170.0022,1,0,0,0,0,0,0,0
170.012,0,0,0,0,0,0,0,0
170.1722,1,1,0,0,0,0,0,0
170.182,0,0,0,0,0,0,0,0
170.3312,1,0,0,0,0,0,0,0
170.341,0,0,0,0,0,0,0,0
171.4672,1,0,0,0,0,0,0,0
171.477,0,0,0,0,0,0,0,0
171.6272,1,0,0,0,0,0,0,0
171.637,0,0,0,0,0,0,0,0
171.7942,1,1,0,0,0,0,0,0
171.804,0,0,0,0,0,0,0,0
171.9692,1,0,0,0,0,0,0,0
171.979,0,0,0,0,0,0,0,0
172.1402,1,0,0,0,0,0,0,0
172.15,0,0,0,0,0,0,0,0
172.3302,1,0,0,0,0,0,0,0
172.34,0,0,0,0,0,0,0,0
172.5112,1,1,0,0,0,0,0,0
172.521,0,0,0,0,0,0,0,0
172.6682,1,0,0,0,0,0,0,0
172.678,0,0,0,0,0,0,0,0
172.8362,1,0,0,0,0,0,0,0
172.846,0,0,0,0,0,0,0,0
173.0082,1,0,0,0,0,0,0,0
173.018,0,0,0,0,0,0,0,0
173.1782,1,1,0,0,0,0,0,0
173.188,0,0,0,0,0,0,0,0
173.3622,1,0,0,0,0,0,0,0
173.372,0,0,0,0,0,0,0,0
173.5472,1,0,0,0,0,0,0,0
